the screenwriter and director michel gondry restate it to the point of ridiculousness 	negative
a confident , richly acted , emotionally devastating piece 	positive
does the absolute last thing we need hollywood doing to us 	negative
creating the layered richness of the imagery in this chiaroscuro of madness and light 	positive
hampered -- no , paralyzed -- by a self-indulgent script ... that aims for poetry and ends up sounding like satire . 	negative
a paunchy midsection , several plodding action sequences 	negative
feel after an 88-minute rip-off of the rock with action confined to slo-mo gun firing and random glass-shattering 	negative
vanity film 	negative
are some fairly unsettling scenes 	negative
venice beach that was a deserved co-winner of the audience award for documentaries at the sundance film festival 	positive
watered-down it almost loses what made you love it 	negative
remarkably mature 	positive
fall dreadfully short . 	negative
the condescending stereotypes 	negative
going to feel like you were n't invited to the party 	negative
it 's definitely worth taking a look 	positive
gives the film its lingering tug 	positive
`` barbershop '' is a good-hearted ensemble comedy with a variety of quirky characters and an engaging story . 	positive
of motherhood and desperate mothers 	negative
recommended -- as visually bland as a dentist 's waiting room , complete with soothing muzak and a cushion of predictable narrative rhythms 	negative
guide a loose , poorly structured film through the pitfalls of incoherence and redundancy 	negative
dishes out a ton of laughs that everyone can enjoy 	positive
quick-cut edits that often detract from the athleticism 	negative
derivative elements into something that is often quite rich and exciting , 	positive
flies out the window 	negative
bill morrison 's decasia is uncompromising , difficult and unbearably beautiful . 	positive
the choppy editing to the annoying score to ` special effects ' by way of replacing objects in a character 's hands below the camera line 	negative
secret ballot is a funny , puzzling movie ambiguous enough to be engaging and oddly moving . 	positive
one of the all-time great apocalypse movies 	positive
sweet , genuine chemistry 	positive
drags it 	negative
real pleasure 	positive
heavy-handed moralistic 	negative
that you 've wasted nearly two hours of your own precious life with this silly little puddle of a movie 	negative
there 's an excellent 90-minute film here 	positive
this rich , bittersweet israeli documentary 	positive
see coming a mile away 	negative
do what he does best 	positive
a smart , arch and rather cold-blooded comedy . 	positive
proves a lovely trifle that , unfortunately , is a little too in love with its own cuteness 	negative
works as pretty contagious fun 	positive
would that greengrass had gone a tad less for grit and a lot more for intelligibility . 	negative
berlin 	positive
at the future than `` bladerunner '' and one of the most high-concept sci fi adventures attempted for the screen 	positive
as one of the all-time great apocalypse movies 	positive
of the company 's astonishing growth 	positive
unappealing 	negative
its own staggeringly unoriginal terms 	negative
a positively thrilling combination of ethnography and all the intrigue , betrayal , deceit and murder of a shakespearean tragedy or a juicy soap opera . 	positive
a coming-of-age movie 	positive
were once amusing 	negative
show blind date , only less 	negative
as it turns out , you can go home again . 	positive
human nature 	positive
trial movie , escape movie and unexpected fable 	positive
's hard to believe these jokers are supposed to have pulled off four similar kidnappings before . 	negative
as you are watching them , and the slow parade of human frailty fascinates you 	positive
discord 	negative
sure , it 's contrived and predictable , 	negative
, it misses a major opportunity to be truly revelatory about his psyche . 	negative
the film starts promisingly , but 	negative
sparkling beauty 	positive
be one of those movies barely registering a blip on the radar screen of 2002 . 	negative
playing an ingenue makes her nomination as best actress even more of a an a 	positive
's not so much a movie as a joint promotion for the national basketball association and teenaged rap and adolescent poster-boy lil ' bow wow . 	negative
reassuringly familiar 	positive
beloved genres 	positive
that likely 	positive
clearly evident poverty and hardship 	negative
amusing from time 	positive
the most thoughtful fictional examination 	positive
with the hail of bullets , none of which ever seem to hit 	negative
